opportunity_id,lead_id,account_id,sales_rep,stage,created_date,close_date,deal_value,probability,result
1019,3408,377,Emily Tsai,Closed,2025-09-13,2025-10-02,72972,100,Closed Won
1020,3414,378,Alex Chen,Closed,2024-01-19,2024-03-22,1116018,100,Closed Won
1021,3417,,Brian Lin,Closed,2024-08-05,2024-09-26,133435,0,Closed Lost
1022,3420,379,Alex Chen,Closed,2025-03-10,2025-07-23,1066894,100,Closed Won
1023,3421,,Brian Lin,Closed,2025-06-21,2025-07-30,177266,0,Closed Lost
1024,3427,380,Cathy Wang,Closed,2024-10-23,2024-12-27,1741721,100,Closed Won
1025,3429,381,Brian Lin,Closed,2025-10-01,2025-12-22,893068,100,Closed Won
1026,3431,,Emily Tsai,Closed,2024-04-01,2024-05-04,41092,0,Closed Lost
1027,3433,,Emily Tsai,Closed,2025-08-01,2025-10-11,308458,0,Closed Lost
1028,3434,382,Brian Lin,Closed,2025-08-06,2025-12-04,942511,100,Closed Won
1029,3437,383,David Huang,Closed,2025-02-21,2025-06-18,812582,100,Closed Won
1030,3439,,Brian Lin,Closed,2024-02-01,2024-03-16,285351,0,Closed Lost
1031,3451,,David Huang,Closed,2024-09-30,2024-11-07,39003,0,Closed Lost
1032,3452,,Emily Tsai,Closed,2025-06-05,2025-09-05,1711896,0,Closed Lost
1033,3457,,Cathy Wang,Closed,2024-02-19,2024-03-27,57376,0,Closed Lost
1034,3458,,Brian Lin,Closed,2024-03-23,2024-04-16,72065,0,Closed Lost
1035,3461,,Emily Tsai,Closed,2024-02-21,2024-05-12,286923,0,Closed Lost
1036,3466,384,Cathy Wang,Closed,2025-10-02,2026-02-12,1214230,100,Closed Won
1037,3469,385,Alex Chen,Closed,2024-03-09,2024-03-29,68209,100,Closed Won
1038,3470,,Brian Lin,Closed,2024-04-01,2024-05-03,61445,0,Closed Lost
1039,3475,386,Emily Tsai,Closed,2025-05-22,2025-06-23,60839,100,Closed Won
1040,3478,,Alex Chen,Closed,2024-02-18,2024-03-21,103190,0,Closed Lost
1041,3479,,Cathy Wang,Closed,2024-04-06,2024-07-29,1051852,0,Closed Lost
1042,3484,387,Alex Chen,Closed,2024-04-14,2024-05-17,50212,100,Closed Won
1043,3486,388,Brian Lin,Closed,2025-12-04,2026-02-08,475121,100,Closed Won
1044,3490,,David Huang,Closed,2025-05-19,2025-06-17,95127,0,Closed Lost
1045,3495,,Cathy Wang,Closed,2025-11-05,2025-11-22,43226,0,Closed Lost
1046,3498,,David Huang,Closed,2025-12-04,2025-12-19,99360,0,Closed Lost
1047,3501,389,Cathy Wang,Closed,2025-07-24,2025-08-19,105079,100,Closed Won
1048,3502,390,Cathy Wang,Closed,2025-09-30,2025-11-20,262370,100,Closed Won
1049,3506,,Brian Lin,Closed,2025-10-25,2025-11-19,109043,0,Closed Lost
1050,3513,,Cathy Wang,Closed,2025-01-28,2025-03-29,144072,0,Closed Lost
1051,3520,,Alex Chen,Closed,2025-08-05,2025-09-18,83858,0,Closed Lost
1052,3521,,Cathy Wang,Closed,2025-07-08,2025-08-13,81954,0,Closed Lost
1053,3526,391,Emily Tsai,Closed,2025-07-13,2025-09-17,1245410,100,Closed Won
1054,3528,392,Alex Chen,Closed,2024-07-10,2024-08-24,264939,100,Closed Won
1055,3529,393,Cathy Wang,Closed,2024-07-01,2024-07-26,90002,100,Closed Won
1056,3530,,Alex Chen,Closed,2025-02-17,2025-07-08,1528392,0,Closed Lost
1057,3536,394,Emily Tsai,Closed,2024-11-09,2025-05-04,1078669,100,Closed Won
1058,3537,395,Brian Lin,Closed,2024-04-25,2024-05-30,32695,100,Closed Won
1059,3539,396,Emily Tsai,Closed,2024-10-02,2024-11-28,421901,100,Closed Won
1060,3543,397,Alex Chen,Closed,2025-06-21,2025-07-19,69209,100,Closed Won
1061,3547,398,Cathy Wang,Closed,2025-12-13,2026-01-19,135114,100,Closed Won
1062,3548,,Cathy Wang,Closed,2025-05-04,2025-05-20,112320,0,Closed Lost
1063,3551,399,Brian Lin,Closed,2025-04-05,2025-05-13,33448,100,Closed Won
1064,3563,,Alex Chen,Closed,2025-08-23,2025-09-25,113190,0,Closed Lost
1065,3568,400,David Huang,Closed,2025-12-25,2026-03-04,341766,100,Closed Won
1066,3570,,David Huang,Closed,2025-10-03,2025-10-29,70619,0,Closed Lost
1067,3574,,Cathy Wang,Closed,2024-06-30,2024-08-07,37059,0,Closed Lost
1068,3581,,Emily Tsai,Closed,2024-07-22,2024-09-21,355732,0,Closed Lost
1069,3583,401,Cathy Wang,Closed,2025-02-25,2025-03-29,256810,100,Closed Won
1070,3585,,Brian Lin,Closed,2025-07-20,2025-10-12,1372984,0,Closed Lost
1071,3587,,Brian Lin,Closed,2024-11-23,2024-12-19,40567,0,Closed Lost
1072,3588,402,Alex Chen,Closed,2025-05-15,2025-06-18,485983,100,Closed Won
1073,3589,403,Alex Chen,Closed,2024-08-12,2024-08-28,102786,100,Closed Won
1074,3593,,Brian Lin,Closed,2025-08-07,2025-09-03,101133,0,Closed Lost
1075,3601,404,Alex Chen,Closed,2024-12-23,2025-03-22,407375,100,Closed Won
1076,3602,,Emily Tsai,Closed,2025-11-14,2025-12-26,95466,0,Closed Lost
1077,3606,405,Emily Tsai,Closed,2024-08-03,2024-12-17,1583221,100,Closed Won
1078,3610,,David Huang,Closed,2024-01-06,2024-02-14,102349,0,Closed Lost
1079,3615,,David Huang,Closed,2024-04-28,2024-05-12,84566,0,Closed Lost
1080,3618,,Brian Lin,Closed,2024-07-21,2024-09-21,466451,0,Closed Lost
1081,3619,406,Alex Chen,Closed,2024-10-27,2024-11-22,41589,100,Closed Won
1082,3621,,Alex Chen,Closed,2025-06-17,2025-07-14,59511,0,Closed Lost
1083,3630,407,Cathy Wang,Closed,2025-01-31,2025-02-25,94275,100,Closed Won
1084,3631,408,Cathy Wang,Closed,2024-09-22,2024-11-29,143377,100,Closed Won
1085,3637,,Emily Tsai,Closed,2024-12-16,2025-01-18,308709,0,Closed Lost
1086,3640,409,Emily Tsai,Closed,2025-05-23,2025-06-20,66622,100,Closed Won
1087,3641,,Emily Tsai,Closed,2024-11-11,2024-12-11,92711,0,Closed Lost
1088,3642,410,Cathy Wang,Closed,2025-01-15,2025-07-06,1091147,100,Closed Won
1089,3644,411,Cathy Wang,Closed,2025-04-17,2025-05-14,93851,100,Closed Won
1090,3650,412,Cathy Wang,Closed,2024-04-19,2024-09-18,1584737,100,Closed Won
1091,3651,,Emily Tsai,Closed,2024-12-16,2025-01-13,117313,0,Closed Lost
1092,3654,,Alex Chen,Closed,2025-01-04,2025-02-05,104849,0,Closed Lost
1093,3657,413,Brian Lin,Closed,2025-04-02,2025-05-04,227201,100,Closed Won
1094,3666,414,Emily Tsai,Closed,2024-02-08,2024-02-24,51285,100,Closed Won
1095,3667,,David Huang,Closed,2025-07-10,2025-08-01,79758,0,Closed Lost
1096,3673,,Emily Tsai,Closed,2025-01-26,2025-02-12,44482,0,Closed Lost
1097,3674,,Cathy Wang,Closed,2025-01-26,2025-03-03,72373,0,Closed Lost
1098,3677,415,Emily Tsai,Closed,2025-08-19,2025-12-02,603430,100,Closed Won
1099,3678,,David Huang,Closed,2024-01-16,2024-02-04,91141,0,Closed Lost
1100,3681,416,David Huang,Closed,2024-06-11,2024-06-30,69435,100,Closed Won
1101,3682,,David Huang,Closed,2024-04-07,2024-06-23,1120441,0,Closed Lost
1102,3683,,Alex Chen,Closed,2024-08-28,2024-10-28,370335,0,Closed Lost
1103,3694,,Alex Chen,Closed,2024-06-18,2024-09-08,254838,0,Closed Lost
1104,3696,,Alex Chen,Closed,2025-11-11,2025-11-30,32080,0,Closed Lost
1105,3698,,Cathy Wang,Closed,2025-08-17,2025-09-11,114441,0,Closed Lost
1106,3703,,Emily Tsai,Closed,2025-12-19,2026-01-08,56594,0,Closed Lost
1107,3704,,Emily Tsai,Closed,2024-09-28,2024-11-11,63902,0,Closed Lost
1108,3706,,Cathy Wang,Closed,2025-07-28,2025-09-02,83029,0,Closed Lost
1109,3708,417,Brian Lin,Closed,2024-01-01,2024-03-20,1531079,100,Closed Won
1110,3719,,Emily Tsai,Closed,2025-01-03,2025-02-07,352337,0,Closed Lost
1111,3721,418,Brian Lin,Closed,2025-10-27,2026-01-24,156793,100,Closed Won
1112,3725,,David Huang,Closed,2025-07-13,2025-08-24,52925,0,Closed Lost
1113,3726,419,Brian Lin,Closed,2025-04-17,2025-05-23,80449,100,Closed Won
1114,3729,,Brian Lin,Closed,2025-10-03,2025-11-17,55940,0,Closed Lost
1115,3730,,Emily Tsai,Closed,2025-12-16,2026-03-10,281161,0,Closed Lost
1116,3733,420,Alex Chen,Closed,2024-04-23,2024-05-27,443825,100,Closed Won
1117,3739,421,Alex Chen,Closed,2024-04-12,2024-04-27,52085,100,Closed Won
1118,3741,,David Huang,Closed,2024-05-19,2024-06-06,47373,0,Closed Lost
1119,3743,,Brian Lin,Closed,2025-07-24,2025-08-08,81002,0,Closed Lost
1120,3746,,David Huang,Closed,2024-12-14,2025-02-05,471169,0,Closed Lost
1121,3753,422,Alex Chen,Closed,2024-05-01,2024-06-14,68777,100,Closed Won
1122,3760,423,Cathy Wang,Closed,2025-08-25,2025-09-16,95921,100,Closed Won
1123,3762,,Brian Lin,Closed,2025-03-30,2025-06-20,696010,0,Closed Lost
1124,3769,424,Brian Lin,Closed,2024-05-06,2024-07-25,374964,100,Closed Won
1125,3777,,Alex Chen,Closed,2025-11-11,2025-12-15,492139,0,Closed Lost
1126,3778,,David Huang,Closed,2025-05-16,2025-10-07,1102389,0,Closed Lost
1127,3785,,Alex Chen,Closed,2024-01-13,2024-03-18,499398,0,Closed Lost
1128,3793,425,David Huang,Closed,2025-05-29,2025-08-22,1407109,100,Closed Won
1129,3796,426,Cathy Wang,Closed,2025-05-07,2025-06-10,450607,100,Closed Won
1130,3803,427,Brian Lin,Closed,2025-08-03,2025-08-21,112946,100,Closed Won
1131,3813,,Cathy Wang,Closed,2024-11-18,2024-12-10,89168,0,Closed Lost
1132,3817,,Cathy Wang,Closed,2025-03-24,2025-04-12,70170,0,Closed Lost
1133,3819,,Brian Lin,Closed,2024-04-04,2024-04-18,107402,0,Closed Lost
1134,3821,,Emily Tsai,Closed,2024-10-15,2024-11-10,36024,0,Closed Lost
1135,3823,428,Emily Tsai,Closed,2024-02-12,2024-03-27,36087,100,Closed Won
1136,3827,,Emily Tsai,Closed,2025-07-06,2025-07-30,65906,0,Closed Lost
1137,3830,,David Huang,Closed,2024-07-03,2024-09-05,308891,0,Closed Lost
1138,3831,,Brian Lin,Closed,2024-01-24,2024-02-10,68295,0,Closed Lost
1139,3832,,David Huang,Closed,2024-05-15,2024-07-01,280481,0,Closed Lost
1140,3834,,Cathy Wang,Closed,2025-01-24,2025-04-20,229858,0,Closed Lost
1141,3838,,Emily Tsai,Closed,2025-05-14,2025-06-21,64195,0,Closed Lost
1142,3840,,Brian Lin,Closed,2024-04-04,2024-05-15,74335,0,Closed Lost
1143,3841,429,Cathy Wang,Closed,2025-03-22,2025-04-11,40888,100,Closed Won
1144,3844,,Emily Tsai,Closed,2025-11-28,2026-01-05,206721,0,Closed Lost
1145,3845,,Emily Tsai,Closed,2024-11-22,2024-12-11,76021,0,Closed Lost
1146,3846,,Brian Lin,Closed,2024-05-09,2024-06-14,100849,0,Closed Lost
1147,3854,,Emily Tsai,Closed,2024-01-07,2024-02-18,343159,0,Closed Lost
1148,3856,430,Emily Tsai,Closed,2025-04-19,2025-08-24,1363560,100,Closed Won
1149,3862,431,Cathy Wang,Closed,2025-07-29,2025-08-23,60434,100,Closed Won
1150,3869,432,Emily Tsai,Closed,2024-08-15,2024-09-04,39372,100,Closed Won
1151,3870,433,Cathy Wang,Closed,2024-08-06,2024-09-10,51633,100,Closed Won
1152,3872,,Cathy Wang,Closed,2025-03-06,2025-07-17,1930998,0,Closed Lost
1153,3873,434,David Huang,Closed,2024-02-09,2024-03-22,32525,100,Closed Won
1154,3880,,Alex Chen,Closed,2024-01-10,2024-04-30,1644735,0,Closed Lost
1155,3882,,Brian Lin,Closed,2025-11-13,2026-04-26,681672,0,Closed Lost
1156,3884,435,David Huang,Closed,2024-04-07,2024-05-01,66463,100,Closed Won
1157,3891,,Cathy Wang,Closed,2025-12-17,2026-01-12,37425,0,Closed Lost
1158,3892,436,Brian Lin,Closed,2024-08-07,2024-10-16,1081747,100,Closed Won
1159,3896,437,Cathy Wang,Closed,2025-04-19,2025-08-13,1250981,100,Closed Won
1160,3897,,Cathy Wang,Closed,2025-10-21,2026-01-04,300002,0,Closed Lost
1161,3900,438,David Huang,Closed,2024-01-04,2024-06-22,1863444,100,Closed Won
1162,3903,,Brian Lin,Closed,2024-08-14,2025-01-18,986126,0,Closed Lost
1163,3908,439,Cathy Wang,Closed,2024-03-16,2024-03-30,38805,100,Closed Won
1164,3910,,Cathy Wang,Closed,2025-12-12,2026-05-28,1564877,0,Closed Lost
1165,3911,440,Cathy Wang,Closed,2025-11-09,2025-12-21,99558,100,Closed Won
1166,3912,,Cathy Wang,Closed,2024-08-18,2024-09-05,85142,0,Closed Lost
1167,3913,,Alex Chen,Closed,2024-06-09,2024-07-14,113360,0,Closed Lost
1168,3914,441,Emily Tsai,Closed,2024-01-12,2024-06-21,1419708,100,Closed Won
1169,3917,442,Brian Lin,Closed,2025-11-08,2026-01-01,251361,100,Closed Won
1170,3918,,David Huang,Closed,2024-08-14,2024-09-24,36944,0,Closed Lost
1171,3919,443,David Huang,Closed,2025-08-08,2025-11-01,168782,100,Closed Won
1172,3923,,Brian Lin,Closed,2025-09-23,2026-03-18,835844,0,Closed Lost
1173,3925,,Cathy Wang,Closed,2024-11-27,2024-12-19,109603,0,Closed Lost
1174,3926,,Emily Tsai,Closed,2024-11-15,2024-12-20,56271,0,Closed Lost
1175,3927,,Alex Chen,Closed,2025-03-05,2025-04-29,490241,0,Closed Lost
1176,3936,,Alex Chen,Closed,2025-07-17,2025-09-09,267874,0,Closed Lost
1177,3940,444,Cathy Wang,Closed,2025-07-01,2025-09-04,466984,100,Closed Won
1178,3946,445,Cathy Wang,Closed,2025-07-03,2025-08-03,31373,100,Closed Won
1179,3954,,Alex Chen,Closed,2024-09-06,2024-10-04,97859,0,Closed Lost
1180,3956,,Brian Lin,Closed,2024-09-16,2024-11-27,467658,0,Closed Lost
1181,3959,,David Huang,Closed,2025-09-17,2025-10-18,364421,0,Closed Lost
1182,3962,,Emily Tsai,Closed,2025-08-19,2025-09-08,110387,0,Closed Lost
1183,3964,,Emily Tsai,Closed,2024-03-09,2024-04-21,107468,0,Closed Lost
1184,3969,,Alex Chen,Closed,2025-01-05,2025-02-15,73141,0,Closed Lost
1185,3975,446,David Huang,Closed,2024-09-18,2024-11-01,172797,100,Closed Won
1186,3976,,David Huang,Closed,2025-11-01,2025-11-16,116971,0,Closed Lost
1187,3984,,Cathy Wang,Closed,2024-09-08,2025-01-12,660420,0,Closed Lost
1188,3988,,Alex Chen,Closed,2025-05-26,2025-06-16,85347,0,Closed Lost
1189,4003,447,Alex Chen,Closed,2025-04-08,2025-06-04,288060,100,Closed Won
1190,4005,,Emily Tsai,Closed,2025-06-30,2025-08-10,86414,0,Closed Lost
1191,4009,448,David Huang,Closed,2025-03-19,2025-05-22,292940,100,Closed Won
1192,4013,449,Emily Tsai,Closed,2024-12-15,2025-01-09,33030,100,Closed Won
1193,4020,,Cathy Wang,Closed,2024-05-11,2024-06-17,49130,0,Closed Lost
1194,4021,,Alex Chen,Closed,2024-05-02,2024-06-14,110211,0,Closed Lost
1195,4024,,Cathy Wang,Closed,2025-01-22,2025-02-25,296772,0,Closed Lost
1196,4028,450,Cathy Wang,Closed,2024-08-28,2024-11-25,486757,100,Closed Won
1197,4030,,Emily Tsai,Closed,2024-01-02,2024-04-01,129502,0,Closed Lost
1198,4032,451,Emily Tsai,Closed,2025-06-03,2025-07-08,41723,100,Closed Won
1199,4034,452,David Huang,Closed,2025-02-02,2025-04-14,167779,100,Closed Won
1200,4036,,Cathy Wang,Closed,2024-06-08,2024-08-31,400540,0,Closed Lost
1201,4037,,Cathy Wang,Closed,2025-07-25,2025-11-27,616641,0,Closed Lost
1202,4038,,David Huang,Closed,2025-05-19,2025-06-09,63080,0,Closed Lost
1203,4039,453,Alex Chen,Closed,2025-06-30,2025-08-09,89350,100,Closed Won
1204,4061,,Alex Chen,Closed,2025-05-03,2025-06-10,104887,0,Closed Lost
1205,4063,454,Brian Lin,Closed,2024-04-08,2024-04-30,55167,100,Closed Won
1206,4066,,Emily Tsai,Closed,2025-02-19,2025-03-23,54163,0,Closed Lost
1207,4067,,David Huang,Closed,2024-06-17,2024-07-13,110351,0,Closed Lost
1208,4069,,Alex Chen,Closed,2025-04-16,2025-06-22,444340,0,Closed Lost
1209,4070,,Cathy Wang,Closed,2025-10-26,2025-11-23,113241,0,Closed Lost
1210,4077,455,David Huang,Closed,2024-10-17,2024-11-29,32871,100,Closed Won
1211,4082,,Brian Lin,Closed,2025-12-08,2026-04-17,1112950,0,Closed Lost
1212,4083,,Alex Chen,Closed,2024-01-24,2024-02-17,65508,0,Closed Lost
1213,4093,,David Huang,Closed,2024-09-10,2024-10-21,235960,0,Closed Lost
1214,4097,456,Alex Chen,Closed,2024-10-09,2024-11-04,35798,100,Closed Won
1215,4102,,David Huang,Closed,2024-04-12,2024-10-04,1119695,0,Closed Lost
1216,4103,457,David Huang,Closed,2024-05-12,2024-05-29,66038,100,Closed Won
1217,4105,,David Huang,Closed,2024-07-16,2024-10-09,486542,0,Closed Lost
1218,4110,,Brian Lin,Closed,2024-04-19,2024-05-12,103826,0,Closed Lost
1219,4111,,Cathy Wang,Closed,2024-12-07,2025-01-12,104427,0,Closed Lost
1220,4113,458,Alex Chen,Closed,2024-01-03,2024-03-28,1427326,100,Closed Won
1221,4114,,Cathy Wang,Closed,2025-08-10,2025-08-24,104108,0,Closed Lost
1222,4116,,Brian Lin,Closed,2025-02-01,2025-02-27,53756,0,Closed Lost
1223,4126,,Alex Chen,Closed,2024-03-06,2024-06-30,784804,0,Closed Lost
1224,4134,,Cathy Wang,Closed,2025-03-27,2025-05-07,82022,0,Closed Lost
1225,4139,,David Huang,Closed,2025-05-14,2025-05-28,77686,0,Closed Lost
1226,4144,459,Cathy Wang,Closed,2025-05-02,2025-05-29,32168,100,Closed Won
1227,4145,,Cathy Wang,Closed,2025-02-27,2025-07-22,1006986,0,Closed Lost
1228,4146,,Emily Tsai,Closed,2024-09-27,2024-11-19,481233,0,Closed Lost
1229,4147,,Emily Tsai,Closed,2025-07-03,2025-07-30,30522,0,Closed Lost
1230,4150,,Alex Chen,Closed,2025-01-29,2025-02-20,103881,0,Closed Lost
1231,4153,460,Emily Tsai,Closed,2024-07-09,2024-08-20,36762,100,Closed Won
1232,4160,461,Cathy Wang,Closed,2025-05-20,2025-06-29,93978,100,Closed Won
1233,4162,,Alex Chen,Closed,2024-07-05,2024-09-20,1435214,0,Closed Lost
1234,4164,,David Huang,Closed,2025-12-02,2026-05-27,1725447,0,Closed Lost
1235,4170,,Emily Tsai,Closed,2024-03-14,2024-04-10,89242,0,Closed Lost
1236,4171,462,David Huang,Closed,2025-05-23,2025-10-29,561435,100,Closed Won
1237,4172,463,Emily Tsai,Closed,2025-03-13,2025-04-05,30201,100,Closed Won
1238,4174,,Emily Tsai,Closed,2025-04-30,2025-05-24,57993,0,Closed Lost
1239,4176,464,Emily Tsai,Closed,2024-12-23,2025-03-21,375962,100,Closed Won
1240,4180,,Alex Chen,Closed,2024-08-26,2024-11-24,350863,0,Closed Lost
1241,4181,465,Cathy Wang,Closed,2025-10-23,2025-12-12,469995,100,Closed Won
1242,4183,,Cathy Wang,Closed,2025-09-30,2025-12-12,210643,0,Closed Lost
1243,4184,466,Brian Lin,Closed,2024-04-09,2024-05-08,41438,100,Closed Won
1244,4191,467,Brian Lin,Closed,2024-04-16,2024-05-13,48701,100,Closed Won
1245,4192,,Cathy Wang,Closed,2025-07-23,2025-08-31,91833,0,Closed Lost
1246,4199,468,Brian Lin,Closed,2024-04-24,2024-10-05,573871,100,Closed Won
1247,4200,,Brian Lin,Closed,2024-07-02,2024-08-06,117363,0,Closed Lost
1248,4203,,Emily Tsai,Closed,2024-04-02,2024-05-17,33139,0,Closed Lost
1249,4209,,Emily Tsai,Closed,2024-07-17,2024-10-12,726200,0,Closed Lost
1250,4210,,Alex Chen,Closed,2024-11-25,2025-02-17,183937,0,Closed Lost
1251,4211,469,David Huang,Closed,2024-09-07,2024-10-06,66511,100,Closed Won
1252,4214,,Emily Tsai,Closed,2025-02-11,2025-03-03,69553,0,Closed Lost
1253,4218,,Cathy Wang,Closed,2025-06-01,2025-10-21,955570,0,Closed Lost
1254,4219,470,Emily Tsai,Closed,2024-06-30,2024-08-02,75254,100,Closed Won
1255,4223,,Emily Tsai,Closed,2024-12-23,2025-01-30,379035,0,Closed Lost
1256,4225,,Emily Tsai,Closed,2025-02-19,2025-03-30,97953,0,Closed Lost
1257,4241,,Cathy Wang,Closed,2024-01-23,2024-02-28,431905,0,Closed Lost
1258,4250,,Cathy Wang,Closed,2024-06-16,2024-07-19,84564,0,Closed Lost
1259,4251,471,Emily Tsai,Closed,2024-10-23,2024-11-15,52377,100,Closed Won
1260,4257,472,Cathy Wang,Closed,2025-01-14,2025-02-22,63288,100,Closed Won
1261,4260,473,David Huang,Closed,2024-01-18,2024-02-01,69684,100,Closed Won
1262,4264,,David Huang,Closed,2025-06-27,2025-09-06,1960764,0,Closed Lost
1263,4265,,Emily Tsai,Closed,2024-02-01,2024-03-04,48178,0,Closed Lost
1264,4271,,David Huang,Closed,2025-05-04,2025-07-07,276466,0,Closed Lost
1265,4275,,Cathy Wang,Closed,2025-07-08,2025-08-18,41123,0,Closed Lost
1266,4277,474,David Huang,Closed,2025-07-01,2025-08-06,33341,100,Closed Won
1267,4288,475,Cathy Wang,Closed,2025-06-25,2025-07-11,43175,100,Closed Won
1268,4298,476,David Huang,Closed,2025-03-13,2025-04-03,102687,100,Closed Won
1269,4299,,Alex Chen,Closed,2025-07-24,2025-08-10,89808,0,Closed Lost
1270,4300,,David Huang,Closed,2024-07-20,2024-08-04,106607,0,Closed Lost
1271,4302,,Alex Chen,Closed,2025-02-22,2025-03-18,83569,0,Closed Lost
1272,4306,477,Brian Lin,Closed,2024-06-15,2024-08-08,414127,100,Closed Won
1273,4309,478,David Huang,Closed,2024-02-23,2024-05-09,129730,100,Closed Won
1274,4319,,Alex Chen,Closed,2024-03-14,2024-04-09,39100,0,Closed Lost
1275,4320,479,Cathy Wang,Closed,2024-05-20,2024-06-05,107526,100,Closed Won
1276,4323,,Cathy Wang,Closed,2025-03-11,2025-04-07,53856,0,Closed Lost
1277,4325,480,David Huang,Closed,2024-08-02,2024-09-01,468342,100,Closed Won
1278,4326,,Cathy Wang,Closed,2024-03-24,2024-09-09,1613800,0,Closed Lost
1279,4327,,Alex Chen,Closed,2025-07-05,2025-08-13,420539,0,Closed Lost
1280,4330,481,Cathy Wang,Closed,2024-05-31,2024-10-28,1530873,100,Closed Won
1281,4331,,Brian Lin,Closed,2024-08-14,2024-09-26,48023,0,Closed Lost
1282,4332,,Emily Tsai,Closed,2025-05-31,2025-07-04,395149,0,Closed Lost
1283,4337,482,Alex Chen,Closed,2024-05-17,2024-07-01,34860,100,Closed Won
1284,4338,,Alex Chen,Closed,2025-03-12,2025-04-30,260099,0,Closed Lost
1285,4343,483,Cathy Wang,Closed,2024-03-21,2024-04-17,88053,100,Closed Won
1286,4344,484,Emily Tsai,Closed,2025-08-04,2025-09-09,92328,100,Closed Won
1287,4348,,David Huang,Closed,2025-08-21,2025-09-08,117424,0,Closed Lost
1288,4350,,Alex Chen,Closed,2025-11-06,2026-01-30,1090497,0,Closed Lost
1289,4352,,Alex Chen,Closed,2025-10-27,2025-11-26,48951,0,Closed Lost
1290,4354,,Emily Tsai,Closed,2024-09-19,2024-11-05,132969,0,Closed Lost
1291,4358,,David Huang,Closed,2024-02-08,2024-02-26,60274,0,Closed Lost
1292,4359,485,Emily Tsai,Closed,2025-05-17,2025-06-19,108319,100,Closed Won
1293,4360,486,Emily Tsai,Closed,2025-03-05,2025-05-05,1537282,100,Closed Won
1294,4365,487,David Huang,Closed,2025-08-06,2025-09-03,103887,100,Closed Won
1295,4372,,Brian Lin,Closed,2025-08-27,2025-11-09,961805,0,Closed Lost
1296,4378,488,Cathy Wang,Closed,2024-07-09,2024-08-11,94155,100,Closed Won
1297,4384,,Brian Lin,Closed,2025-07-18,2025-09-28,470213,0,Closed Lost
1298,4390,,Alex Chen,Closed,2025-12-11,2026-01-02,71230,0,Closed Lost
1299,4391,489,Alex Chen,Closed,2024-04-20,2024-05-30,68113,100,Closed Won
1300,4395,,Emily Tsai,Closed,2024-02-05,2024-03-23,382662,0,Closed Lost
1301,4399,490,Cathy Wang,Closed,2024-03-02,2024-04-08,51369,100,Closed Won
1302,4400,,Cathy Wang,Closed,2024-01-27,2024-03-11,454059,0,Closed Lost
1303,4409,491,David Huang,Closed,2024-10-27,2024-12-07,70336,100,Closed Won
1304,4410,,Emily Tsai,Closed,2024-04-05,2024-05-02,109104,0,Closed Lost
1305,4412,492,Alex Chen,Closed,2025-11-11,2025-11-27,41796,100,Closed Won
1306,4414,493,David Huang,Closed,2025-11-21,2026-01-14,228710,100,Closed Won
1307,4420,,David Huang,Closed,2024-06-23,2024-10-06,1835168,0,Closed Lost
1308,4424,,Cathy Wang,Closed,2025-04-12,2025-06-20,263227,0,Closed Lost
1309,4425,494,David Huang,Closed,2025-11-04,2026-04-27,1348845,100,Closed Won
1310,4426,,David Huang,Closed,2025-08-08,2025-09-24,318540,0,Closed Lost
1311,4428,,Cathy Wang,Closed,2025-02-06,2025-04-01,328016,0,Closed Lost
1312,4430,,Emily Tsai,Closed,2024-10-03,2024-10-22,58801,0,Closed Lost
1313,4431,,Cathy Wang,Closed,2024-08-17,2024-09-06,81511,0,Closed Lost
1314,4432,495,Cathy Wang,Closed,2025-03-18,2025-09-10,525374,100,Closed Won
1315,4444,496,Cathy Wang,Closed,2025-07-14,2025-08-06,51155,100,Closed Won
1316,4448,497,Brian Lin,Closed,2024-11-21,2025-02-06,305148,100,Closed Won
